P,V_max,V_min
2.289440027204666,0.11021043063739684,0.09874804654990789
2.289489071449604,0.11003863805275194,0.09887632718286078
2.289559454717628,0.10978802075287121,0.09906705120495772
2.2896577718670383,0.10942431828312961,0.09934757763754168
2.289799299219221,0.10886669500609618,0.09978139344175949
2.2900039131664096,0.10796507387559885,0.10051255970207501
2.290293296330794,0.10625549252725384,0.10198445364871678
2.2903913671982514,0.10528823194634886,0.10287265183984523
2.290423069862793,0.10474728684233066,0.10338796313878432
2.290432704758199,0.10446359539971789,0.10366424919017991
2.2904373173360235,0.1041852481709816,0.10393886866155871
2.2904372989452964,0.1041875936754434,0.10393654421798873
2.290432220734205,0.10448244360135682,0.10364577190430978
2.2904226904427856,0.10475648104225126,0.10337952919344474
2.2904085528736147,0.10503184045785288,0.10311572309966757
2.290388197729559,0.10533012576066239,0.10283339598168806
2.290359383906215,0.1056636389590806,0.10252245940493165
2.290318994551028,0.10604445367101555,0.10217432705572414
2.2902627338727197,0.10648480607655095,0.10178076418928483
2.290184737360024,0.10699776445669577,0.10133088176991482
2.2900770757008146,0.10759897545642748,0.10081650530948337
2.289929155525792,0.1083117524939255,0.10022934517132
2.289727056275243,0.10915686289357018,0.09955293177172454
2.289452918065342,0.11016486432591124,0.09878351606290561
2.289084639338293,0.11137278368065257,0.09790073644424883
2.2886238483712704,0.11275014870278076,0.09695372127339523
2.2881856341417444,0.11397255557903894,0.09615435533093301
2.287769055122742,0.11510271101052137,0.09545434104265767
2.2873731634944536,0.11614610564900799,0.094832070535905
2.286997030742435,0.11714145067425626,0.09426719237571309
2.2866397542395576,0.11808214881834367,0.09374746060239796
2.28630046004976,0.11898220027878666,0.09327334955081246
2.285978304083215,0.11985723323909706,0.0928228533133816
2.285672472391214,0.12069602384566645,0.09240350302795897
2.2853821810575274,0.12150790658345423,0.09201396385256173
2.2851066758726066,0.12231048794297171,0.09163932922394324
2.2848452318896784,0.12308722266861052,0.09128220186586114
2.2845971529139324,0.12384028257549796,0.09094653871051597
2.2843617709515276,0.12458511978593277,0.09063045064144847
2.284138445632174,0.12532229846115156,0.09031793494060848
2.2839265636121286,0.1260411930019017,0.09001853920882077
2.2837255379606516,0.12674302216263125,0.08973435132177912
2.283534807531088,0.12743300111746886,0.08946430121873183
2.283353836316869,0.12813036736516462,0.08920350397736904
2.283182112792468,0.12881392290307359,0.08894141356869179
2.2830191492394425,0.12948443152836397,0.08869084386216228
2.2828644810579806,0.13014260468808175,0.08845112495161314
2.2827176660647686,0.13078910763820645,0.08822164582715399
2.2825782837783906,0.13145105730982118,0.0880018470893523
2.2824459346938832,0.13210315035434333,0.08777826569822517
2.282320239548428,0.13274534399175084,0.08755887849675836
2.282200838580449,0.13337809682702323,0.08734776692936631
2.2820873907846315,0.13400184579876498,0.08714454657745692
2.2819795731655335,0.13461700782729186,0.08694885941233275
2.281877079992537,0.1352469814418981,0.08676037116916618
2.281779622058923,0.1358737205283745,0.08657576289434486
2.2816869259477954,0.13649292890342146,0.08638334600244635
2.2815987333074883,0.13710490814918022,0.08619728384171021
2.2815148001389307,0.13770994987779206,0.08601733327262948
2.281434896097276,0.1383083361534572,0.08584326439290359
2.281358803809861,0.13890033985575434,0.08567485944213846
2.281286318212349,0.1394997983680737,0.08551191182802376
2.2812172459046347,0.1401078944529229,0.08535422525814544
2.2811514045278445,0.14071021620114155,0.08519730184469756
2.2810886221635163,0.14130696809626037,0.08503218873108775
2.281028736755772,0.14189835017800376,0.08487186626039667
2.2809715955570726,0.1424845580545886,0.08471618389330586
2.28091705459792,0.1430657829109366,0.0845649972165242
2.2808649781806496,0.14364221151571366,0.08441816754911935
2.2808152383972824,0.14421402622945922,0.08427556158715215
2.2807677146712297,0.14479856908511812,0.08413705108216474
2.2807222933224973,0.14539015685352122,0.08400251254962388
2.2806788671559017,0.14597742379127834,0.0838718270038963
2.2806373350717215,0.146560512208216,0.08373475109528337
2.2805976016980933,0.14713956249133522,0.08359406079050692
2.280559577044412,0.14771471301116504,0.08345697938573232
2.2805231761749303,0.14828610003740497,0.08332341141682362
2.2804883189017184,0.14885385766408846,0.08319326423477112
2.280454929496108,0.14941811774432337,0.0830664478854067
2.2804229364177537,0.14997900983455179,0.08294287499902954
2.2803922720604173,0.15053666114815883,0.08282246068878987
2.280362872513592,0.1511119559704121,0.08270512245681572
2.2803346773391113,0.15169230287733812,0.08259078010718969
2.2803076293618876,0.15226950556546226,0.08247935566498954
2.280281674473957,0.15284366838251912,0.0823707733006998
2.280256761451034,0.15341489483344742,0.08225460517500306
2.2802328417808115,0.15398328749625873,0.08213414369011461
2.280209869502277,0.15454894794708743,0.082016412590588
2.2801878010553374,0.15511197669409404,0.08190134889310997
2.280166595140095,0.15567247311988305,0.08178889100825479
2.280146212585148,0.15623053543205875,0.08167897870983068
2.2801266162243152,0.15678626062154377,0.08157155310572521
2.2801077707812327,0.15733974442826576,0.0814665566100295
2.2800896427612916,0.15789108131382282,0.08136393291625241
2.2800722003504283,0.15844451219898023,0.08126362697146346
2.280055413320301,0.15902116875190817,0.08116558495122625
2.2800392529394284,0.1595956743952312,0.08106975423520661
2.2800236918898764,0.16016811168265366,0.08097608338335571
2.2800087041891284,0.16073856292105462,0.08088452211258698
2.2799942651167835,0.16130711012150745,0.08079502127387801
2.2799803511457544,0.16187383495649302,0.08070090082439385
2.2799669398776645,0.16243881872303687,0.0805980678137208
2.279954009982167,0.16300214231148985,0.08049726520438728
2.279941541139912,0.16356388617969622,0.08039845094772284
2.279929513988928,0.1641241303322763,0.08030158375211689
2.27991791007419,0.16468295430477684,0.08020662307582871
2.279906711800159,0.1652404371524414,0.08011352911945702
2.279895902386099,0.16579665744335823,0.08002226281807086
2.279885465824002,0.16635169325576152,0.07993278583300598
2.27987538683893,0.1669056221792698,0.07984506054333401
2.279865650851636,0.16745852131984332,0.07975905003701687
2.2798562439433154,0.16801046730827887,0.07967471810175665
2.2798471528223443,0.16858680507346724,0.079592029215559
2.279838364792885,0.16916678194001789,0.07951094853702294
2.2798298677252475,0.16974577317524864,0.07943144189537682
2.279821650027879,0.1703238536248286,0.07935347578027563
2.27981370062091,0.17090109841535203,0.079277017331381
2.2798060089111276,0.17147758295022286,0.07920203432773845
2.279798564768318,0.17205338290928765,0.07912849517697382
2.27979135850288,0.17262857425212544,0.07905636890432458
2.2797843808446383,0.17320323322489437,0.07897708225104295
2.279777622922779,0.17377743637064777,0.07889042230474042
2.2797710762468526,0.17435126054304062,0.07880519463044504
2.279764732688773,0.17492478292334918,0.07872137185223081
2.279758584465754,0.1754980810407489,0.07863892701775983
2.2797526241241335,0.17607123279578707,0.07855783359422679
2.279746844524032,0.17664431648700474,0.0784780654639501
2.279741238824801,0.17721741084067258,0.0783995969196306
2.2797358004712107,0.1777905950436137,0.07832240265929723
2.279730523180336,0.17836394877908895,0.07824645778096029
2.2797254009291135,0.17893755226574004,0.07817173777698962
2.279720427942511,0.17951148629958918,0.07809821852823573
2.279715598682298,0.1800858322991077,0.07802587629791094
2.279710907836367,0.18066067235337394,0.07795468772524511
2.279706350308586,0.181243253660999,0.07788462981893178
2.279701921209147,0.18185049950622534,0.07781567995037711
2.2796976158453885,0.18245831727709796,0.07774781584676592
2.279693429713066,0.18306679801294715,0.07768101558395475
2.27968935848804,0.18367603422817014,0.07761525757920303
2.279685398018372,0.1842861199709865,0.07755052058375281
2.2796815443167913,0.18489715088704164,0.07748678367526309
2.279677793553528,0.18550922428799896,0.07742402625010879
2.2796741420494877,0.1861224392252998,0.07736222801554882
2.2796705862697393,0.18673689656928816,0.07730136898176794
2.279667122817322,0.18735269909389582,0.07724142945379842
2.2796637484273345,0.1879699515671308,0.07718239002332244
2.2796604599613017,0.1885887608476288,0.07712423156035739
2.279657254401807,0.18920923598753275,0.07705372106836952
2.279654128847367,0.18983148834203184,0.07697963146913343
2.2796510805075494,0.1904556316858786,0.07690645603153629
2.2796481066983074,0.1910817823372722,0.07683417686582422
2.2796452048375357,0.19171005928949925,0.07676277624758239
2.2796423724408212,0.19234058435078621,0.07669223661149505
2.2796396071173906,0.1929734822928482,0.07662254054483213
2.27963690656624,0.1936088810086579,0.07655367078065851
2.27963426857244,0.1942469116800186,0.07648561019076111
2.2796316910036047,0.1948877089555787,0.07641834177828563
2.279629171806515,0.1955314111399706,0.07635184867007574
2.279626709003903,0.1961781603948348,0.07628611410870323
2.2796243006913652,0.19682810295255795,0.07622112144417655
2.2796219450344193,0.1974813893436255,0.07615685412531352
2.2796196402656927,0.19813817463857605,0.07609329569076159
2.2796173846822256,0.19879861870565255,0.07603042975964522
2.2796151766429,0.19946288648532004,0.07596824002182012
2.279613014565978,0.2001311482829645,0.07590671022770899
2.279610896926742,0.2008297974586047,0.07584582417769004
2.279608822255243,0.2015420817396107,0.0757855657110092
2.2796067891341427,0.2022590235268924,0.07572591869417997
2.279604796196648,0.20298083811502504,0.07566686700883267
2.2796028421245347,0.2037077490480205,0.07560839453896999
2.2796009256462524,0.20443998861578747,0.07555048515758116
2.279599045535112,0.2051777983884339,0.07549312271256065
2.2795972006075504,0.20592142979179137,0.07543629101187407
2.279595389721464,0.20667114472793752,0.07537997380790265
2.279593611774617,0.20742721624487842,0.07532415478089569
2.2795918657031105,0.2081899292600559,0.0752688175214477
2.2795901504799208,0.2089595813428497,0.07521394551191052
2.279588465113492,0.2097364835618857,0.07515952210663758
2.2795868086463904,0.21052096140359758,0.07510553051094938
2.279585180154013,0.21131335576931792,0.0750519537586921
2.2795835787433476,0.2121140240590459,0.07499877468824784
2.279582003551783,0.21292334135104268,0.07494597591683856
2.2795804537459703,0.21374170168759113,0.07489353981294568
2.27957892852072,0.2145695194786024,0.07483255779080054
2.2795774270979576,0.21540723103624604,0.07476150417824602
2.279575948725705,0.21625529625562817,0.0746908329037712
2.2795744926771118,0.21711420045854218,0.07462052562335046
2.27957305824952,0.21798445641973452,0.07455056351564504
2.2795716447635637,0.21886660659791893,0.07448092723351167
2.279570251562303,0.21976122559699485,0.07441159685073494
2.2795688780103904,0.22066892288676185,0.07434255180338302
2.2795675234932684,0.22159034581688392,0.07427377082509551
2.2795661874163913,0.22252618296315205,0.07420523187550566
2.2795648692044765,0.22347716785133764,0.07413691206087157
2.279563568300781,0.22444408311137584,0.07406878754584097
2.279562284166402,0.2254277651234818,0.0740008334550944
2.27956101627959,0.22642910922846557,0.07393302376339675
2.2795597641350938,0.2274490755872835,0.073865331172329
2.279558527243513,0.2284886957903833,0.07379772697166113
2.2795573051306666,0.229549080336219,0.07373018088294696
2.2795560973369757,0.23063142712131557,0.0736626608824617
2.279554903416858,0.2317370311125058,0.07359513300003749
2.2795537229381186,0.2328672954069301,0.0735275610896494
2.2795525554813527,0.23402374392872557,0.07345990656674438
2.2795514006393423,0.2352080360657171,0.07339212810621547
2.2795502580164446,0.23642198361775396,0.07332418129356776
2.2795491272279693,0.23766757051531412,0.0732560182200893
2.279548007899531,0.2389521358117375,0.07318758701064142
2.2795468996663737,0.24032674742242777,0.07311883126984059
2.2795458021726502,0.24174243327040862,0.07304968942871372
2.2795447150706476,0.243202367663429,0.07298009396907029
2.2795436380199234,0.24471009165211943,0.07290997049641347
2.279542570686352,0.24626957305905084,0.07283923662361524
2.279541512741025,0.2478852795365696,0.07276780061589765
2.2795404638589654,0.2495622682606361,0.07269555973161526
2.279539423717606,0.2513062971080661,0.07262239817093466
2.279538391994927,0.25312396392395375,0.07254818451276272
2.2795373683671447,0.25502288302567094,0.07247276847450154
2.27953635250579,0.25701191182712646,0.0723959767618944
2.2795353440738984,0.2591014460853357,0.07231393490581055
2.279534342720976,0.26130381092227134,0.07219733341356925
2.2795333480761606,0.2636337884604969,0.07207828507888857
2.2795323597386963,0.26610934523639757,0.07195644239754667
2.2795313772642976,0.26875266028219175,0.07183138248338523
2.279530400145004,0.27159162118826363,0.07170258078518191
2.2795294277783067,0.2746620781613097,0.07156937150494141
2.2795284594177225,0.27801138620260774,0.07143088538047347
2.279527494089383,0.28170426950598576,0.07128594657582396
2.2795265304414727,0.28583319689206693,0.07113288993592011
2.279525566447447,0.29053842008733827,0.07096920715081409
2.2795245987448736,0.2960516934020732,0.07079077218423332
2.2795236208643885,0.30281091962264245,0.07058980167509434
2.2795226166744733,0.31187505514036035,0.07034743545007896
2.2795214992121333,0.3286784872910507,0.06996607073269209
2.2795213056415498,0.3341795813301697,0.06985721263637075
2.279521202929902,0.33860789139924846,0.06977442784624885
2.279521170364291,0.34066885908449845,0.06973727074616679
2.2795211535080173,0.34207468437509947,0.06971239917483957
2.2795211407337965,0.343503767249621,0.06968749653114666
2.2795211316961943,0.34506918925586744,0.06966064535186195
2.279521127611573,0.3468203584790422,0.06963112085434085
2.2795211305348033,0.3488087993178583,0.06959822922706985
2.279521143597231,0.3510919831753121,0.06956125893377407
2.279521171386191,0.35373551984289614,0.06951946736987295
2.279521220486128,0.35681536420313864,0.06947207379092052
2.279521300233616,0.36042001108956473,0.06941825781845251
2.2795214237583483,0.3646525825234632,0.0693571615631499
2.279521609407347,0.3696325403083539,0.0692878916222035
2.279521882681285,0.3754964808032373,0.0692024313861484
2.2795222788503846,0.3823970536113034,0.06903503816908255
2.279522846462486,0.3904984756798686,0.06885090777879861
2.279523454567459,0.3978068015660407,0.06869567374735254
2.2795240698565786,0.4042662783462852,0.06856667256324747
2.2795246893584356,0.4100899182413573,0.06845672368789466
2.2795253113157687,0.41541137746286594,0.06836135734855817
2.2795259346015797,0.42032154140038586,0.06827756451684472
2.2795265584502102,0.4248858375563327,0.06820320514838331
2.279527182318395,0.429153413727211,0.06813669429513065
2.2795278058073074,0.43316242557639184,0.06807682117708158
2.2795284286159982,0.43694328311467623,0.06802263804341516
2.279529050512168,0.4405207470622209,0.06797338838246393
2.2795296713130444,0.44391533923614757,0.06792845861682933
2.279530290872468,0.4474321336500814,0.06788734448435148
2.2795309090718914,0.4514007772153352,0.067849626966444
2.279531525813975,0.4552517184218828,0.06781495463097044
2.2795321410179197,0.45899350771370057,0.06778303040830781
2.2795327546160022,0.4626335682442892,0.06775360150723285
2.279533366550971,0.46617839662969257,0.0677264516027805
2.279533976774045,0.4696337200554378,0.06770139469946836
2.279534585243368,0.47300462081169903,0.06767827025084608
2.2795351919227937,0.47629563615278897,0.06765693923535851
2.2795357967809267,0.4795108392078817,0.06763728097000751
2.2795363997903455,0.48265390516087353,0.06761919050017035
2.279537000926988,0.48572816584972367,0.06760257644431315
2.2795376001696392,0.4887366551681388,0.06758735920146196
2.2795381974995133,0.4916821470934596,0.0675734694506008
2.2795387928999165,0.4945671877514169,0.06756084688696344
2.279539386355953,0.4973941226198694,0.06754943915203585
2.2795399778542915,0.5001651197405546,0.06753920092307707
2.2795405673829596,0.5028821896296575,0.06753009313486029
2.2795411549311733,0.5055472024410397,0.06752208231166716
2.2795417404891936,0.508161902829135,0.0675151399917347
2.2795423240481987,0.5107279228750596,0.0675092422296302
2.2795429056001826,0.513246793373307,0.06750436916463197
2.2795434851378573,0.5157199537238888,0.06750050464527034
2.279544062654579,0.5181487606327344,0.06749763590185552
2.2795446381442717,0.5205344957890456,0.06749575326017222
2.279545211601376,0.5228783726609377,0.06749484989062322
2.2795457830207875,0.5251815425280898,0.06749492158800555
2.2795463523978174,0.5274450998517566,0.06749596657784863
2.2795469197281477,0.5296700870672412,0.06749798534585666
2.2795474850077952,0.5318574988713889,0.06750098048750934
2.2795480482330843,0.5340082860671186,0.06750495657530421
2.2795486094006114,0.5361233590182135,0.06750992004148008
2.279549168507227,0.5382035907603497,0.06751587907436445
2.2795497255500092,0.5402498198079175,0.06751817144640157
2.2795502805262435,0.5422628526911466,0.06750123039052239
2.279550833433408,0.5442434662534088,0.067484726597614
2.279551384269154,0.5461924097348025,0.06746866221061444
2.2795519330312914,0.5481104066649363,0.06745304003298941
2.2795524797177817,0.549998156584878,0.06743786352856301
2.279553024326717,0.551856336615903,0.06742313682409759
2.279553566856316,0.5536856028906116,0.0674088647144747
2.2795541073049144,0.5554865918600892,0.06739505267035278
2.2795546456709497,0.557259921489246,0.06738170684819815
2.279555181952963,0.559006192351144,0.06736883410260318
2.2795557161495834,0.5607259886298109,0.06735644200082083
2.279556248259526,0.5624198790401187,0.06734453883945858
2.2795567782815866,0.5640884176722684,0.06733313366328532
2.2795573062146333,0.5657321447676815,0.06732223628611583
2.2795578320576033,0.5673515874323565,0.06731185731374514
2.279558355809501,0.5689472602931496,0.06730200816891317
2.279558877469391,0.5705196661018082,0.06729270111828654
2.279559397036397,0.5720692962911961,0.06727933821589417
2.2795599145097003,0.5735966314876544,0.06726045945568838
2.2795604298885355,0.5751021419830306,0.06724199394044938
2.27956094317219,0.5765862881696637,0.06722395037904112
2.2795614543600085,0.5780495209412134,0.06720633776243318
2.2795619634513877,0.579492282061988,0.0671891653633289
2.279562470445784,0.5809150045072364,0.0671724427368318
2.2795629753427122,0.5823181127765612,0.06715617972217408
2.2795634781417595,0.5837020231825075,0.06714038644554092
2.279563978842586,0.5850671441161814,0.06712507332403313
2.279564477444944,0.586413876291584,0.06711025107082086
2.2795649739486934,0.5877426129702432,0.0670959307015497
2.279565468353821,0.5890537401675792,0.06708212354207145
2.279565960660478,0.5904719425365573,0.06706884123758093
2.2795664508690154,0.5927819113247386,0.06705609576325056
2.2795669389800386,0.5950713111609865,0.06704389943646585
2.279567424994478,0.5973400541029235,0.06703226493077503
2.2795679089136787,0.5995880590407131,0.06702120529167778
2.2795683907395214,0.6018152517005227,0.0670107339543901
2.2795688704745687,0.6040215646296985,0.0670008647637339
2.279569348122271,0.6062069371642973,0.06699161199631398
2.2795698236872166,0.6083713153795525,0.0669829903851562
2.2795702971754674,0.6105146520239467,0.0669750151469967
2.279570768594978,0.6126369064373747,0.06696770201242451
2.2795712379561452,0.6147380444540211,0.06696106725909512
2.2795717052725073,0.6168180382903643,0.06695512774824815
2.279572170561644,0.6188768664187997,0.06694990096477728
2.2795726338463207,0.6209145134272468,0.06694540506111656
2.279573095155953,0.6229309698650471,0.06694165890522424
2.2795735545284814,0.6249262320754376,0.06693868213296134
2.2795740120127372,0.6269003020147242,0.06693649520517915
2.279574467671465,0.6288531870583131,0.06693511946984748
2.279574921585145,0.6307848997935808,0.06693457722957205
2.279575373856833,0.6326954577995507,0.06693489181486699
2.2795758246182722,0.6345848834132584,0.06693608766356535
2.2795762740375913,0.6364532034826005,0.06693819040676749
2.279576722328997,0.6383004491054524,0.0669412269617441
2.2795771697649374,0.6401266553547571,0.06694522563222476
2.279577616691329,0.641931860989279,0.06693526123366886
2.2795780635466074,0.6437161081497439,0.0669176267287617
2.2795785108854694,0.6454794420400455,0.0669007730246918
2.2795789594084206,0.6472219105933187,0.06688472909272364
2.2795794099984543,0.6489435641227473,0.06686952485887085
2.279579863766459,0.650644454957075,0.06685519122796164
2.279580322107314,0.6523246370610291,0.06684176010923266
2.2795807867689777,0.6539841656410427,0.06682926444373483
2.2795812599373764,0.6556230967369987,0.06681773823387817
2.279581744340389,0.6572414868010463,0.06680721657549478
2.2795822433748785,0.6588393922650164,0.06679773569285297
2.2795827612613824,0.6604168690984334,0.06678933297711957
2.2795833032319224,0.6619739723597968,0.06678204702883575
2.2795838757572544,0.6635107557444497,0.0667759177050466
2.2795844868209256,0.6650272711332279,0.06677098617181089
2.2795851462485928,0.6665235681469543,0.06676729496290568
2.279585866102279,0.667999693712921,0.06676488804564228
2.2795866611505313,0.6694556916506382,0.06676381089481732
2.2795875494268043,0.6708916022853767,0.06676411057593853
2.279588552889773,0.6723074620994206,0.0667658358389904
2.279589698200628,0.6737033034323255,0.06676903722413668
2.279591017633714,0.6750791542430212,0.06677376718089754
2.279592550137964,0.6764350379480373,0.06678008020248491
2.2795943425674516,0.6777709733515721,0.06678803297713228
2.279596451099858,0.6790869746844658,0.06678523446499794
2.2795989428615737,0.6803830517701481,0.06677074308358422
2.279601897777445,0.6816592103364532,0.06675735434130421
2.279605410661537,0.6829154524923912,0.06674512062559827
2.279609593562665,0.6841517773886393,0.06673409707561646
2.2796145783745656,0.6853681820793301,0.06672434172081096
2.2796205197153503,0.6865646626005789,0.06671591562672793
2.279627598074166,0.6877412152779143,0.06670888304849835
2.2796360232147297,0.6888978382702201,0.0667033115925684
2.279646037815679,0.6900345333518525,0.06669927238726309
2.279657921316603,0.6911513079272654,0.0666968402628396
2.279671993926539,0.6922481772637769,0.06669609394176836
2.279688620739094,0.6933251669182573,0.06669711624008606
2.279708215885745,0.6943823153228319,0.06669999428080524
2.279731246647154,0.6954196764835748,0.06670481972054779
2.279758237432354,0.69643732273535,0.06671168899080872
2.279789773528305,0.6982450446799897,0.06671243643344565
2.279826504518692,0.7002158933968738,0.06669934649805404
2.2798691472715413,0.7021501786226114,0.06668775038682473
2.2799184884010724,0.7040479231949118,0.06667772367827642
2.2799753861202987,0.7059092065925833,0.06666934682134551
2.2800407714172275,0.7077341664244913,0.06666270544732847
2.2801156485084677,0.7095229992433311,0.0666578906965854
2.280201094548666,0.711275960616277,0.06665499956130999
2.280298258601044,0.7129933644091662,0.06665413524603123
2.2804083599018066,0.714675581268729,0.06665540754790075
2.2805326854775116,0.7163230363168493,0.06665893325922356
2.2806725871979907,0.7179362060999789,0.06666483659511045
2.2808294783665577,0.7195156148638081,0.06667324964956221
2.28100482996299,0.7210618302464149,0.06667766260249382
2.2812001666624115,0.7225754585009757,0.06666658051736543
2.281417062754678,0.7240571393709913,0.066657562366186
2.281657138084487,0.7255075407463021,0.06665071831428221
2.2819220541229304,0.7269273532272976,0.06664616511287798
2.282213510267742,0.7283172847181175,0.06664402662179143
2.282533240453133,0.7296780551583366,0.06664443438879811
2.2828830101322866,0.731010391487788,0.06664752829042325
2.2832646136773063,0.7323150229220281,0.06665345723905818
2.283679872223863,0.7335926765978344,0.06666237996148458
2.2841306319716157,0.734844073630096,0.06667446585416081
2.284618762937346,0.7360699256044898,0.06668586020717633
2.2851461581459165,0.73727093151516,0.06667879268616098
2.2857147332347463,0.7384477751436839,0.06667443588675952
2.286326426440462,0.7396011228651792,0.06667294364466939
2.286983198931502,0.7407316218594816,0.06667447988315386
2.2876870354474614,0.7418398986997721,0.06667921950902604
2.288439945204585,0.7429265582875608,0.06668734940576264
2.289243963026689,0.7439921831011437,0.06669906953468771
2.2901011506616284,0.7450373327241535,0.06671459415642031
2.291013598244974,0.7460625436211451,0.0667341531861136
2.2919834258745806,0.7470683291280189,0.0667381039897599
2.2930127852620443,0.748055179626098,0.06673879775975505
2.294103861429482,0.7490235628697955,0.06674304352041865
2.295258874422555,0.7499739244388964,0.06675105967906698
2.2964800810130153,0.750906688287695,0.0667630811914098
2.2977697763662683,0.7518222573647096,0.0667793611112072
2.299130295651308,0.7527210142786198,0.06680017231047744
2.3005640155719145,0.7536033219886784,0.06682580939248589
2.30207335579899,0.7544695245010996,0.06683822851720163
2.3036607802844014,0.7553199475568546,0.06684587471762586
2.3053287984365354,0.7561548993004874,0.06685789579113308
2.3070799661371217,0.7569746709237491,0.06687458169329276
2.308916886577684,0.7577795372813335,0.06689624654842422
2.310842210892538,0.7585697574784837,0.06692323104807196
2.3128586385636276,0.759345575431322,0.06695590512519202
2.314968917571,0.7601072204005305,0.06697688715475357
2.317175844261426,0.7616442523095639,0.06699251336375456
2.319482262906701,0.7633084103072693,0.067013443241178
2.3218910649224505,0.7649370151885659,0.06704005407173838
2.3244051877175695,0.7665302392447111,0.06707275684259778
2.3270276131436485,0.7680882528011391,0.06711199978726644
2.3297613655125,0.7696112250004253,0.06714626757610648
2.332609509148245,0.771099324566234,0.06716965366674255
2.335575145438484,0.7725527205354407,0.06719929061125902
2.3386614093471803,0.7739715829494417,0.067235650547178
2.341871465350712,0.7753560835006027,0.06727925000239032
2.345208502758569,0.7767063961341881,0.0673306547647157
2.3486757303817254,0.778022697608683,0.06736393486436809
2.3522763705148364,0.7793051680177161,0.06740029748398353
2.3560136522024906,0.7805539912755396,0.06744429206655858
2.3598908037644035,0.7817693555667036,0.06749653204352023
2.3639110445590616,0.782951453760569,0.0675576914925325
2.368077575970183,0.7841004837932325,0.06760087258580331
2.37239357160618,0.7852166490225634,0.06764827889776807
2.3768621667107497,0.7863001585647509,0.06770458320986333
2.381486446793711,0.7873512276215401,0.06777053401484301
2.3862694355054597,0.7883700778057594,0.06783636801555278
2.3912140817948284,0.7893569374696867,0.0678903343096383
2.396323246407383,0.7903120420378321,0.06795409114847796
2.4015996877981003,0.7912356343440633,0.06802848607560608
2.4070460475484805,0.7921279649718193,0.06810900353736554
2.412664835395093,0.7929892925944981,0.06817298302368738
2.418458413994604,0.7938198843097213,0.06824792735354966
2.424428983570706,0.7946200159562457,0.06833481347261819
2.4305785666080832,0.795389972398083,0.0684238027384514
2.436908992776746,0.7961300477574956,0.06850173271000747
2.44342188428414,0.7968405455777594,0.06859214437181015
2.450118641862631,0.7982914729977902,0.06869618296446765
2.457000431607489,0.7998313343750464,0.06878850997327113
2.4640681728844807,0.8013109769247623,0.06888501922879933
2.4713225275264343,0.8027312279883831,0.0689959568287108
2.4787638905311797,0.8040929574934826,0.06910853479517112
2.486392382459691,0.8053970756017813,0.06921377241076411
2.4942078437125605,0.8066445300790525,0.06933445618107546
2.502209830838379,0.8078363033799127,0.06946345040981967
2.5103976149977254,0.8089734094397423,0.06958020085337265
2.518770182670261,0.8100568901674537,0.06971366397166336
2.527326238657422,0.8110878116350191,0.0698561311613275
2.5360642113856677,0.8120672599604708,0.06998744131965123
2.544982260478017,0.8129963368867736,0.0701370302058471
2.554078286514087,0.8138761550602003,0.07029067504874147
2.5633499428647455,0.8147078330168221,0.0704399960645413
2.5727946494411302,0.8154924898870398,0.07060953871789678
2.582409608172598,0.8162312398316415,0.07077254859074149
2.592191819990966,0.8169251862203435,0.07094393258356081
2.6021381030889055,0.8175754155653983,0.07113374599014383
2.6122451121939285,0.8181829912162022,0.07130892567211619
2.6225093585970853,0.8187489468119489,0.07150731364338779
2.6329272306789644,0.8192742794845511,0.07170434714381141
2.6434950146736655,0.8204267492417863,0.07190929472006093
2.6542089154312998,0.821636921561286,0.07213078094416629
2.665065076951367,0.8227786513729859,0.07234464018013344
2.6760596024865073,0.8238539311847461,0.07258648928890268
2.6871885740299932,0.8248646759470586,0.07281493125400704
